349,"Ч140","LOGIST_1C","Йошкар-Ола","00:00:00","",\N
350,"Ч170","LOGIST_1C","Канаш - Шумерля","00:00:00","",\N
351,"Ч120","LOGIST_1C","Киров","00:00:00","",\N
352,"Ч180","LOGIST_1C","Новочебоксарск","00:00:00","",\N
353,"Ч190","LOGIST_1C","Пенза1","00:00:00","",\N
354,"Ч130","LOGIST_1C","Саранск1","00:00:00","",\N
355,"Ч200","LOGIST_1C","Тольятти","00:00:00","",\N
356,"Ч101","LOGIST_1C","Чебоксары-общий","00:00:00","",\N
357,"Ч150","LOGIST_1C","Ядрин - Моргауши","00:00:00","",\N
358,"Я260","LOGIST_1C","Данилов","00:00:00","",\N
359,"Я250","LOGIST_1C","Красный Профинтерн","00:00:00","",\N
360,"Я230","LOGIST_1C","Переславль - Ростов - Борисоглебский - Гаврилов Ям","00:00:00","",\N
361,"Я200","LOGIST_1C","Рыбинск-Углич-Мышкин-Новый Некоуз","00:00:00","",\N
362,"Я220","LOGIST_1C","Тутаев","00:00:00","",\N
363,"Я000","LOGIST_1C","Ярославль (Общ.)","00:00:00","",\N
364,"Я101","LOGIST_1C","Ярославль (по городу)","00:00:00","",\N
365,"Я560","LOGIST_1C","Ярославль - ДАНИЛОВ - Альфа","00:00:00","",\N
366,"Я500","LOGIST_1C","Ярославль - КОСТРОМА - Альфа","00:00:00","",\N
367,"Я570","LOGIST_1C","Ярославль - РЫБИНСК - Альфа","00:00:00","",\N
368,"Я520","LOGIST_1C","Ярославль - ТУТАЕВ - Альфа","00:00:00","",\N
369,"Я501","LOGIST_1C","Ярославль (Альфа-Нева) общий","00:00:00","",\N
370,"Вл10","LOGIST_1C","Великие Луки","00:00:00","",\N
371,"Не00","LOGIST_1C","Не используемые, Резерв","00:00:00","",\N
372,"0210","LOGIST_1C","Апатиты-Кировск","00:00:00","",\N
373,"0240","LOGIST_1C","Апатиты-Ковдор","00:00:00","",\N
374,"0201","LOGIST_1C","Апатиты-общий","00:00:00","",\N
375,"0220","LOGIST_1C","Апатиты-Север","00:00:00","",\N
